[run number],number-of-scouts,reorient-tick,cost-leaving,cost-of-infection,disease-prevalence,cost-perception-distance,cost-perception-angle,cost-walk-speed,cost-leading,cost-disappointment,[step],nest-energy,ind-ant-times-visited,total-num-food-visits,total-num-food-visits-returned,total-num-food-visits-returned-ui,total-num-food-visits-returned-i,total-num-ants-visited,total-num-active-ants,total-foraging-distance,total-foraging-distance-ui,total-foraging-distance-i,forager-energy-ui,forager-energy-i,total-steps-taken,number-tr
14185,25,5,0,0.5,0.9,0,0,0,0,1,5400,788.9539743,10.82,1082,1052,117,935,99,100,161025.6,13722.4,147303.2,88.50206051,734.267495,201282,81
14186,25,5,0,0.6,0.9,0,0,0,0,1,5400,802.4542755,11.11,1111,1070,107,963,99,100,160640,13768,146872,85.04579485,757.1863776,200800,85
14187,25,5,0,0.7,0.9,0,0,0,0,1,5400,766.4570323,10.72,1072,1022,108,914,97,100,162407.2,15172,147235.2,87.65786491,727.3737658,203009,85
14188,25,5,0,0.8,0.9,0,0,0,0,1,5400,776.2110694,10.76,1076,1035,105,930,90,100,165364,12811.2,152552.8,83.81483873,731.8471412,206705,91
14190,25,5,0,0.995,0.9,0,0,0,0,1,5400,532.4760557,7.54,754,710,120,590,78,100,165466.4,14195.2,151271.2,94.07066932,476.8850256,206833,84
14191,25,5,0,0,0.1,1,0,0,0,0,5400,936.702108,12.93,1293,1249,1121,128,99,100,167733.6,151560.8,16172.8,882.0099459,100.0950615,209667,88
14192,25,5,0,0.1,0.1,1,0,0,0,0,5400,923.9524217,12.62,1262,1232,1103,129,98,100,168677.6,150063.2,18614.4,864.247901,100.8130625,210847,84
14193,25,5,0,0.2,0.1,1,0,0,0,0,5400,782.9569156,10.87,1087,1044,948,96,98,100,156252,138062.4,18189.6,745.4640727,77.90694044,195315,83
14194,25,5,0,0.3,0.1,1,0,0,0,0,5400,914.9522543,12.66,1266,1220,1105,115,99,100,167903.2,150009.6,17893.6,867.3354186,90.66328342,209879,86
14189,25,5,0,0.9,0.9,0,0,0,0,1,5400,346.4834605,5.15,515,462,69,393,77,100,140632.8,9163.2,131469.6,58.30345554,334.3785846,175791,82
14195,25,5,0,0.4,0.1,1,0,0,0,0,5400,908.2038226,12.51,1251,1211,1107,104,99,100,161922.4,144946.4,16976,868.9494702,80.5948136,202403,93
14196,25,5,0,0.5,0.1,1,0,0,0,0,5400,881.204845,12.11,1211,1175,1110,65,97,100,166732,139831.2,26900.8,868.0885322,51.00427469,208415,82
14197,25,5,0,0.6,0.1,1,0,0,0,0,5400,818.9536149,11.27,1127,1092,1011,81,100,100,158593.6,141105.6,17488,797.8693946,64.95715602,198242,93
14198,25,5,0,0.7,0.1,1,0,0,0,0,5400,853.4516974,11.75,1175,1138,1040,98,100,100,170160,151628,18532,821.7036736,76.37558546,212700,81
14199,25,5,0,0.8,0.1,1,0,0,0,0,5400,824.2049311,11.37,1137,1099,1003,96,98,100,162968.8,144240.8,18728,793.9371848,73.58802796,203711,94
14200,25,5,0,0.9,0.1,1,0,0,0,0,5400,857.2012954,11.67,1167,1143,1051,92,100,100,168542.4,148600.8,19941.6,813.667103,71.73140969,210678,102
14202,25,5,0,0,0.5,1,0,0,0,0,5400,905.2026199,12.37,1237,1207,610,597,100,100,161733.6,75411.2,86322.4,476.8207135,467.4923744,202167,90
14203,25,5,0,0.1,0.5,1,0,0,0,0,5400,869.2025959,12.07,1207,1159,575,584,100,100,163891.2,81614.4,82276.8,454.4250647,460.6186104,204864,86
14204,25,5,0,0.2,0.5,1,0,0,0,0,5400,782.9575846,10.87,1087,1044,543,501,98,100,158449.6,79255.2,79194.4,431.932039,394.0695549,198062,90
14205,25,5,0,0.3,0.5,1,0,0,0,0,5400,838.4557878,11.6,1160,1118,580,538,97,100,161232.8,76389.6,84843.2,455.6141628,425.6490768,201541,85
14206,25,5,0,0.4,0.5,1,0,0,0,0,5400,820.4555813,11.35,1135,1094,567,527,98,100,161864,80058.4,81805.6,448.4942921,417.8000108,202330,91
14207,25,5,0,0.5,0.5,1,0,0,0,0,5400,742.4590046,10.22,1022,990,538,452,92,100,176652.8,84499.2,92153.6,421.9866852,354.2905949,220816,91
14201,25,5,0,0.995,0.1,1,0,0,0,0,5400,779.9584112,10.68,1068,1040,1009,31,97,100,165267.2,137898.4,27368.8,791.5766268,23.24163374,206584,91
14208,25,5,0,0.6,0.5,1,0,0,0,0,5400,671.9628562,9.27,927,896,492,404,93,100,168826.4,79563.2,89263.2,388.1506943,320.1664758,211033,90
14209,25,5,0,0.7,0.5,1,0,0,0,0,5400,743.2047642,10.21,1021,991,534,457,98,100,171196,83158.4,88037.6,422.3120963,358.1731056,213995,97
14210,25,5,0,0.8,0.5,1,0,0,0,0,5400,637.4614969,8.83,883,850,512,338,92,100,176233.6,78825.6,97408,402.6634216,269.2764853,220292,91
14211,25,5,0,0.9,0.5,1,0,0,0,0,5400,661.4616606,9.13,913,882,577,305,91,100,180912.8,76069.6,104843.2,454.4455249,238.3429616,226141,107
14212,25,5,0,0.995,0.5,1,0,0,0,0,5400,548.2177793,7.56,756,731,513,218,83,100,189272.8,76347.2,112925.6,402.47669,170.6029965,236591,121
14213,25,5,0,0,0.9,1,0,0,0,0,5400,802.454357,11.18,1118,1070,92,978,100,100,160481.6,18772,141709.6,73.86926352,774.0504581,200602,87
14215,25,5,0,0.2,0.9,1,0,0,0,0,5400,771.7054132,10.77,1077,1029,107,922,98,100,161753.6,13464,148289.6,84.71463734,735.9359459,202192,92
14216,25,5,0,0.3,0.9,1,0,0,0,0,5400,806.2027112,11.18,1118,1075,104,971,100,100,168720,15274.4,153445.6,81.65783139,765.3906242,210900,92
14217,25,5,0,0.4,0.9,1,0,0,0,0,5400,697.4562892,9.54,954,930,99,831,97,100,167851.2,13236.8,154614.4,79.56470831,647.846518,209814,99
14218,25,5,0,0.5,0.9,1,0,0,0,0,5400,610.4596004,8.4,840,814,97,717,94,100,161947.2,11480.8,150466.4,76.44649493,566.104034,202434,100
14219,25,5,0,0.6,0.9,1,0,0,0,0,5400,655.4604378,9,900,874,107,767,91,100,177691.2,13016,164675.2,81.85227462,604.9309362,222114,93
14214,25,5,0,0.1,0.9,1,0,0,0,0,5400,751.4557459,10.49,1049,1002,94,908,98,100,160155.2,15477.6,144677.6,74.10152021,725.6432981,200194,82
14220,25,5,0,0.7,0.9,1,0,0,0,0,5400,511.4640143,7.12,712,682,84,598,92,100,168020,12468.8,155551.2,66.30244322,478.8587302,210025,101
14221,25,5,0,0.8,0.9,1,0,0,0,0,5400,506.9656988,7.01,701,676,99,577,89,100,180088.8,16036,164052.8,77.99510308,456.718633,225111,104
14222,25,5,0,0.9,0.9,1,0,0,0,0,5400,446.2197383,6.11,611,595,104,491,83,100,188704,13497.6,175206.4,82.52713294,388.0589814,235880,118
14223,25,5,0,0.995,0.9,1,0,0,0,0,5400,279.7334302,3.87,387,373,96,277,76,100,157908,12595.2,145312.8,75.17115872,221.6243702,197385,114
14224,25,5,0,0,0.1,0,1,0,0,0,5400,903.7025392,12.57,1257,1205,1088,117,99,100,165457.6,148896.8,16560.8,860.8732561,91.21994109,206822,91
14225,25,5,0,0.1,0.1,0,1,0,0,0,5400,837.7029728,11.5,1150,1117,997,120,100,100,164807.2,147388.8,17418.4,786.4049734,94.31342731,206009,88
14227,25,5,0,0.3,0.1,0,1,0,0,0,5400,875.9523079,12.03,1203,1168,1065,103,99,100,166619.2,149447.2,17172,829.5230926,82.58850194,208274,90
14228,25,5,0,0.4,0.1,0,1,0,0,0,5400,852.7008216,11.7,1170,1137,1039,98,99,100,170762.4,150868.8,19893.6,813.7726531,75.47517241,213453,85
14229,25,5,0,0.5,0.1,0,1,0,0,0,5400,831.7032292,11.44,1144,1109,1009,100,98,100,166920.8,148874.4,18046.4,788.9420269,78.94448718,208651,103
14230,25,5,0,0.6,0.1,0,1,0,0,0,5400,820.4541769,11.39,1139,1094,1000,94,99,100,162488.8,146269.6,16219.2,787.9740687,73.48879509,203111,93
14231,25,5,0,0.7,0.1,0,1,0,0,0,5400,839.9523698,11.68,1168,1120,1038,82,99,100,169448,148513.6,20934.4,824.3483799,64.32485161,211810,96
14232,25,5,0,0.8,0.1,0,1,0,0,0,5400,830.9550901,11.59,1159,1108,1021,87,95,100,176660.8,154788.8,21872,805.5964639,69.15581752,220826,98
14233,25,5,0,0.9,0.1,0,1,0,0,0,5400,877.4509381,12.04,1204,1170,1098,72,100,100,170248.8,148669.6,21579.2,854.8420814,55.38090781,212811,92
14226,25,5,0,0.2,0.1,0,1,0,0,0,5400,895.4519477,12.27,1227,1194,1083,111,100,100,164019.2,147874.4,16144.8,847.0173227,87.73256711,205024,87
14234,25,5,0,0.995,0.1,0,1,0,0,0,5400,713.9555147,9.94,994,952,904,48,99,100,160004,134927.2,25076.8,718.7400373,37.93608578,200005,95
14235,25,5,0,0,0.5,0,1,0,0,0,5400,851.2021009,11.64,1164,1135,577,558,100,100,163073.6,76720,86353.6,456.3328162,433.0361173,203842,94
14236,25,5,0,0.1,0.5,0,1,0,0,0,5400,785.2062527,10.81,1081,1047,546,501,98,100,156772,81134.4,75637.6,428.5189669,394.1956414,195965,89
14237,25,5,0,0.2,0.5,0,1,0,0,0,5400,857.2043847,11.86,1186,1143,596,547,98,100,164631.2,80453.6,84177.6,467.9629249,433.4805299,205789,91
14238,25,5,0,0.3,0.5,0,1,0,0,0,5400,851.2036773,11.8,1180,1135,586,549,100,100,160533.6,79129.6,81404,465.0320821,431.0626295,200667,92
14239,25,5,0,0.4,0.5,0,1,0,0,0,5400,901.4510915,12.44,1244,1202,599,603,98,100,174880.8,84570.4,90310.4,473.867911,470.003659,218601,87
14241,25,5,0,0.6,0.5,0,1,0,0,0,5400,770.2022277,10.64,1064,1027,541,486,100,100,164009.6,77100.8,86908.8,431.0889519,381.9859521,205012,100
14242,25,5,0,0.7,0.5,0,1,0,0,0,5400,729.702454,10.04,1004,973,539,434,100,100,168971.2,76301.6,92669.6,425.3829463,341.8654459,211214,106
14243,25,5,0,0.8,0.5,0,1,0,0,0,5400,678.7012821,9.41,941,905,529,376,99,100,178760.8,81684.8,97076,419.9813066,295.5328496,223451,122
14244,25,5,0,0.9,0.5,0,1,0,0,0,5400,653.201314,9.06,906,871,555,316,100,100,181808,75168,106640,436.5145548,252.2236835,227260,132
14246,25,5,0,0,0.9,0,1,0,0,0,5400,884.202825,12.2,1220,1179,117,1062,100,100,160778.4,16148.8,144629.6,92.23881638,839.0933145,200973,87
14245,25,5,0,0.995,0.5,0,1,0,0,0,5400,651.7019289,9.07,907,869,575,294,100,100,188836.8,78147.2,110689.6,455.4823963,233.7786975,236046,140
14240,25,5,0,0.5,0.5,0,1,0,0,0,5400,783.7043499,10.89,1089,1045,558,487,99,100,160930.4,78852,82078.4,440.6259153,388.2811796,201163,96
14247,25,5,0,0.1,0.9,0,1,0,0,0,5400,806.9546825,11.1,1110,1076,113,963,99,100,159083.2,14252,144831.2,90.40189974,758.624503,198854,92
14248,25,5,0,0.2,0.9,0,1,0,0,0,5400,890.9520221,12.29,1229,1188,113,1075,99,100,171495.2,15295.2,156200,89.16407723,844.2772822,214369,92
14249,25,5,0,0.3,0.9,0,1,0,0,0,5400,778.4538662,10.75,1075,1038,117,921,99,100,165859.2,14668,151191.2,91.01426981,728.2600587,207324,91
14250,25,5,0,0.4,0.9,0,1,0,0,0,5400,777.7025707,10.7,1070,1037,114,923,98,100,178120,16213.6,161906.4,88.85129705,727.4317875,222650,94
14251,25,5,0,0.5,0.9,0,1,0,0,0,5400,753.7002799,10.39,1039,1005,108,897,99,100,182962.4,14341.6,168620.8,83.58937038,709.9109894,228703,103
14252,25,5,0,0.6,0.9,0,1,0,0,0,5400,609.7048729,8.48,848,813,101,712,95,100,178874.4,16666.4,162208,81.86366026,565.669208,223593,110
14254,25,5,0,0.8,0.9,0,1,0,0,0,5400,560.2000146,7.77,777,747,103,644,96,100,203498.4,12248,191250.4,80.23376075,507.8166102,254373,148
14255,25,5,0,0.9,0.9,0,1,0,0,0,5400,356.2123969,4.98,498,475,71,404,95,100,163323.2,14008,149315.2,56.36447535,323.429426,204154,130
14257,25,5,0,0,0.1,0,0,1,0,0,5400,743.9561862,10.22,1022,992,890,102,99,100,154804,142839.2,11964.8,700.4126148,80.87134762,193505,88
14256,25,5,0,0.995,0.9,0,1,0,0,0,5400,357.7043524,5.14,514,477,82,395,99,100,185114.4,11700.8,173413.6,67.00893522,321.8220787,231393,159
14258,25,5,0,0.1,0.1,0,0,1,0,0,5400,916.452005,12.56,1256,1222,1108,114,99,100,166022.88,150492,15530.88,865.0790157,89.84474044,209660,82
14259,25,5,0,0.2,0.1,0,0,1,0,0,5400,737.2069861,10.31,1031,983,895,88,98,100,153460.32,140842.24,12618.08,716.3069572,70.56395953,195724,85
14260,25,5,0,0.3,0.1,0,0,1,0,0,5400,826.4543519,11.48,1148,1102,1019,83,98,100,159715.6,146212.8,13502.8,806.3678067,66.26293669,206675,92
14261,25,5,0,0.4,0.1,0,0,1,0,0,5400,807.7016558,11.1,1110,1077,1019,58,99,100,161703.2,147820,13883.2,797.7172936,45.23692804,212929,105
14253,25,5,0,0.7,0.9,0,1,0,0,0,5400,680.1994905,9.42,942,907,117,790,98,100,191899.2,15402.4,176496.8,92.74530129,625.2898433,239874,116
14263,25,5,0,0.6,0.1,0,0,1,0,0,5400,743.2071216,10.25,1025,991,970,21,97,100,157952.16,147008.16,10944,763.3425434,15.74205022,216525,103
14262,25,5,0,0.5,0.1,0,0,1,0,0,5400,743.9560851,10.29,1029,992,971,21,98,100,159224.8,145984.4,13240.4,767.2303569,16.25474353,214440,102
14264,25,5,0,0.7,0.1,0,0,1,0,0,5400,746.9556901,10.46,1046,996,983,13,96,100,153124.16,143732.24,9391.92,782.6310711,9.740744994,217588,84
14265,25,5,0,0.8,0.1,0,0,1,0,0,5400,744.7069802,10.37,1037,993,977,16,98,100,144811.84,138449.92,6361.92,778.1639139,13.49126253,209002,96
14266,25,5,0,0.9,0.1,0,0,1,0,0,5400,720.7101549,10.03,1003,961,953,8,92,100,152922.72,149559.2,3363.52,751.2293145,5.990712694,224916,94
14267,25,5,0,0.995,0.1,0,0,1,0,0,5400,768.7086593,10.71,1071,1025,1025,0,96,100,146224.256,145688.8,535.456,807.4304902,5.242615963,212296,81
14269,25,5,0,0.1,0.5,0,0,1,0,0,5400,882.7017818,12.13,1213,1177,581,596,99,100,160281.44,81101.44,79180,460.0564373,462.6606526,211377,85
14270,25,5,0,0.2,0.5,0,0,1,0,0,5400,824.9503144,11.32,1132,1100,567,533,99,100,157164.96,83557.12,73607.84,448.4369003,418.8157134,219498,95
14271,25,5,0,0.3,0.5,0,0,1,0,0,5400,730.4508312,10.11,1011,974,571,403,98,100,159376.32,87531.76,71844.56,450.7919065,317.7188892,237237,112
14272,25,5,0,0.4,0.5,0,0,1,0,0,5400,581.9583652,8.01,801,776,576,200,99,100,148163.68,74828.64,73335.04,448.3208038,158.6507584,244373,131
14273,25,5,0,0.5,0.5,0,0,1,0,0,5400,503.2062285,6.9,690,671,535,136,98,100,139125.6,75835.6,63290,420.5455002,104.5999331,249013,137
14268,25,5,0,0,0.5,0,0,1,0,0,5400,809.2054672,11.16,1116,1079,562,517,97,100,162198.4,75227.2,86971.2,444.2145237,409.7859269,202748,89
14274,25,5,0,0.6,0.5,0,0,1,0,0,5400,469.4596097,6.48,648,626,528,98,94,100,128511.2,75073.76,53437.44,414.4082177,77.1799449,253342,165
14275,25,5,0,0.7,0.5,0,0,1,0,0,5400,404.9656213,5.62,562,540,462,78,89,100,112597.84,73821.68,38776.16,365.7898343,62.37540437,244796,134
14276,25,5,0,0.8,0.5,0,0,1,0,0,5400,479.9642018,6.58,658,640,581,59,88,100,111697.76,80697.12,31000.64,450.2190758,47.95629431,279955,116
14277,25,5,0,0.9,0.5,0,0,1,0,0,5400,270.7254503,3.93,393,361,323,38,84,100,67765.52,54398.08,13367.44,270.2645268,32.22818708,209257,102
14278,25,5,0,0.995,0.5,0,0,1,0,0,5400,404.2297034,5.95,595,539,539,0,81,100,72588.32,70316,2272.32,426.9535406,23.22280758,199071,86
14279,25,5,0,0,0.9,0,0,1,0,0,5400,872.9542878,12.04,1204,1164,117,1047,99,100,159461.6,16612.8,142848.8,91.81367396,825.2938574,199327,81
14281,25,5,0,0.2,0.9,0,0,1,0,0,5400,773.1985599,10.67,1067,1031,111,920,97,100,155387.04,16793.6,138593.44,89.12609688,726.0346391,237451,105
14282,25,5,0,0.3,0.9,0,0,1,0,0,5400,594.7029931,8.21,821,793,108,685,95,100,147466.64,16985.44,130481.2,85.5760225,540.2806939,253990,115
14283,25,5,0,0.4,0.9,0,0,1,0,0,5400,335.2107175,4.64,464,447,75,372,96,100,110720.64,9067.04,101653.6,61.49716736,290.4485329,222650,151
14285,25,5,0,0.6,0.9,0,0,1,0,0,5400,45.73411414,0.63,63,61,31,30,35,53,44295.2,5365.6,38929.6,23.41078123,23.9705424,127588,29
14286,25,5,0,0.7,0.9,0,0,1,0,0,5400,47.23553976,0.67,67,63,34,29,36,53,36254.24,5520.48,30733.76,26.63578221,23.96917258,133249,33
14284,25,5,0,0.5,0.9,0,0,1,0,0,5400,275.9649447,3.8,380,368,104,264,93,100,106786.4,12787.6,93998.8,83.20228857,205.0306395,249378,146
14280,25,5,0,0.1,0.9,0,0,1,0,0,5400,847.4497931,11.69,1169,1130,102,1028,100,100,156564.72,16003.84,140560.88,82.77009868,804.9522952,215252,88
14287,25,5,0,0.8,0.9,0,0,1,0,0,5400,41.2422844,0.57,57,55,36,19,21,47,27619.84,4145.76,23474.08,28.86121582,14.96496106,148628,25
14288,25,5,0,0.9,0.9,0,0,1,0,0,5400,31.49488677,0.45,45,42,31,11,15,43,19810.56,8161.6,11648.96,25.2850097,8.966436351,147552,20
14289,25,5,0,0.995,0.9,0,0,1,0,0,5400,11.99945701,0.22,22,16,16,0,6,30,2163.592,1876.8,286.792,12.74942814,3.746091668,18324,5
14290,25,5,0,0,0.1,0,0,0,1,0,5400,963.7015692,13.26,1326,1285,1169,116,100,100,166564,148477.6,18086.4,912.4671387,92.52572249,208205,87
14291,25,5,0,0.1,0.1,0,0,0,1,0,5400,880.4531969,12.16,1216,1174,1059,115,100,100,159936.8,146460,13476.8,831.5990041,89.63963269,199921,84
14292,25,5,0,0.2,0.1,0,0,0,1,0,5400,840.7034352,11.62,1162,1121,1016,105,99,100,163414.4,149367.2,14047.2,797.5731129,84.5957092,204268,81
14294,25,5,0,0.4,0.1,0,0,0,1,0,5400,858.7022937,11.95,1195,1145,1034,111,99,100,167456.8,151796.8,15660,817.222369,89.20771491,209321,85
14295,25,5,0,0.5,0.1,0,0,0,1,0,5400,785.9538676,10.8,1080,1048,938,110,100,100,160340.8,146467.2,13873.6,738.0490061,86.11451206,200426,94
14296,25,5,0,0.6,0.1,0,0,0,1,0,5400,861.7029532,11.98,1198,1149,1021,128,99,100,165193.6,147278.4,17915.2,806.0550077,100.3757739,206492,89
14297,25,5,0,0.7,0.1,0,0,0,1,0,5400,863.9538649,12.03,1203,1152,1054,98,100,100,158314.4,139868.8,18445.6,835.9697714,77.93186091,197893,87
14298,25,5,0,0.8,0.1,0,0,0,1,0,5400,857.2040406,11.83,1183,1143,1030,113,100,100,160868.8,143915.2,16953.6,810.4810384,89.25106728,201086,94
14299,25,5,0,0.9,0.1,0,0,0,1,0,5400,881.9545643,12.21,1221,1176,1039,137,100,100,157236.8,141142.4,16094.4,814.9068818,107.2450806,196546,85
14300,25,5,0,0.995,0.1,0,0,0,1,0,5400,890.9546039,12.3,1230,1188,1086,102,98,100,167592.8,146472,21120.8,851.0615068,79.76229313,209491,90
14293,25,5,0,0.3,0.1,0,0,0,1,0,5400,806.9552379,11.05,1105,1076,975,101,99,100,157371.2,141121.6,16249.6,765.038138,78.92003383,196714,85
14301,25,5,0,0,0.5,0,0,0,1,0,5400,922.4522991,12.8,1280,1230,637,593,100,100,165288.8,78608.8,86680,498.9884896,466.1797623,206611,94
14302,25,5,0,0.1,0.5,0,0,0,1,0,5400,875.2017757,12.06,1206,1167,598,569,100,100,164241.6,86297.6,77944,472.5861344,448.5136886,205302,90
14303,25,5,0,0.2,0.5,0,0,0,1,0,5400,812.2047495,11.31,1131,1083,562,521,99,100,159506.4,75676.8,83829.6,442.3768882,415.5181342,199383,89
14304,25,5,0,0.3,0.5,0,0,0,1,0,5400,749.2075198,10.35,1035,999,488,511,98,100,149060.8,78703.2,70357.6,384.1384578,401.0660061,186326,85
14305,25,5,0,0.4,0.5,0,0,0,1,0,5400,859.4562997,11.91,1191,1146,548,598,99,100,154607.2,80700,73907.2,436.0940983,473.4086677,193259,86
14306,25,5,0,0.5,0.5,0,0,0,1,0,5400,737.2080716,10.18,1018,983,507,476,98,100,153625.6,79007.2,74618.4,398.1321227,376.9647002,192032,93
14308,25,5,0,0.7,0.5,0,0,0,1,0,5400,875.2027205,12.09,1209,1167,613,554,99,100,165648,77748,87900,480.5075108,437.779383,207060,90
14309,25,5,0,0.8,0.5,0,0,0,1,0,5400,700.4603282,9.79,979,934,460,474,99,100,138525.6,68542.4,69983.2,366.2790758,375.3911106,173157,91
14310,25,5,0,0.9,0.5,0,0,0,1,0,5400,713.9624482,9.91,991,952,464,488,99,100,131439.2,61652.8,69786.4,366.1186844,390.6099179,164299,81
14311,25,5,0,0.995,0.5,0,0,0,1,0,5400,841.4565043,11.43,1143,1122,581,541,100,100,148567.2,73009.6,75557.6,449.1277165,421.995656,185709,97
14312,25,5,0,0,0.9,0,0,0,1,0,5400,895.4525668,12.36,1236,1194,122,1072,100,100,162471.2,14888.8,147582.4,96.839203,846.8236659,203089,93
14307,25,5,0,0.6,0.5,0,0,0,1,0,5400,691.4587934,9.66,966,922,471,451,100,100,141423.2,74994.4,66428.8,375.8896013,359.5359522,176779,90
14313,25,5,0,0.1,0.9,0,0,0,1,0,5400,844.4550473,11.69,1169,1126,126,1000,99,100,158293.6,15994.4,142299.2,99.30136507,796.444028,197867,91
14314,25,5,0,0.2,0.9,0,0,0,1,0,5400,731.9591712,10.23,1023,976,114,862,99,100,146980.8,13720,133260.8,92.07081222,690.7092919,183726,93
14315,25,5,0,0.3,0.9,0,0,0,1,0,5400,708.7097504,9.9,990,945,86,859,100,100,139072,14512.8,124559.2,69.85181777,681.0369537,173840,87
14316,25,5,0,0.4,0.9,0,0,0,1,0,5400,770.9585876,10.78,1078,1028,131,897,100,100,142801.6,17709.6,125092,103.8758446,718.5617871,178502,91
14317,25,5,0,0.5,0.9,0,0,0,1,0,5400,481.4703917,6.79,679,642,70,572,98,100,107490.4,8798.4,98692,55.51606957,467.1823629,134363,87
14318,25,5,0,0.6,0.9,0,0,0,1,0,5400,514.4701626,7.39,739,686,89,597,99,100,105717.6,12780.8,92936.8,71.44610537,491.7153647,132147,86
14320,25,5,0,0.8,0.9,0,0,0,1,0,5400,438.724081,6.09,609,585,64,521,63,69,91831.2,8385.6,83445.6,51.77244877,413.1744962,114789,50
14321,25,5,0,0.9,0.9,0,0,0,1,0,5400,260.2318118,3.62,362,347,17,330,32,33,65613.6,6608,59005.6,14.31048148,259.3882044,82017,8
14322,25,5,0,0.995,0.9,0,0,0,1,0,5400,383.9772958,5.27,527,512,82,430,53,58,77511.2,11962.4,65548.8,63.3713535,336.9424628,96889,39
14319,25,5,0,0.7,0.9,0,0,0,1,0,5400,461.9733234,6.64,664,616,93,523,82,87,97501.6,12412.8,85088.8,73.32121867,432.6990042,121877,73
14323,25,5,0,0,0.1,0,0,0,0,1,5400,900.7027139,12.44,1244,1201,1079,122,99,100,165178.4,149458.4,15720,851.9480889,97.69519631,206473,86
14325,25,5,0,0.2,0.1,0,0,0,0,1,5400,885.7045205,12.24,1224,1181,1068,113,99,100,167157.6,150335.2,16822.4,833.8978222,90.73861034,208947,92
14324,25,5,0,0.1,0.1,0,0,0,0,1,5400,759.7066364,10.55,1055,1013,911,102,97,100,158629.6,142878.4,15751.2,720.0500994,80.49518702,198287,79
14326,25,5,0,0.3,0.1,0,0,0,0,1,5400,878.9542371,12.13,1213,1172,1049,123,99,100,161356,146952,14404,827.5801002,95.77060007,201695,83
14327,25,5,0,0.4,0.1,0,0,0,0,1,5400,905.9531565,12.52,1252,1208,1085,123,100,100,160587.2,146166.4,14420.8,856.8615939,96.44559542,200734,87
14328,25,5,0,0.5,0.1,0,0,0,0,1,5400,859.4538297,11.81,1181,1146,1030,116,98,100,163601.6,148440,15161.6,808.0296512,89.3953676,204502,85
14330,25,5,0,0.7,0.1,0,0,0,0,1,5400,864.7044236,11.88,1188,1153,1049,104,99,100,159823.2,142317.6,17505.6,818.5127699,82.02589917,199779,83
14332,25,5,0,0.9,0.1,0,0,0,0,1,5400,820.4554313,11.39,1139,1094,1011,83,98,100,159827.2,142459.2,17368,798.3127327,67.27594444,199784,93
14331,25,5,0,0.8,0.1,0,0,0,0,1,5400,840.7045479,11.68,1168,1121,1028,93,99,100,160508,144333.6,16174.4,811.3809087,74.37630708,200635,88
14333,25,5,0,0.995,0.1,0,0,0,0,1,5400,767.9554388,10.77,1077,1024,942,82,97,100,164182.4,147448.8,16733.6,752.7424595,66.66363506,205228,96
14334,25,5,0,0,0.5,0,0,0,0,1,5400,903.7037893,12.37,1237,1205,613,592,98,100,164448.8,85801.6,78647.2,479.4925339,462.2134757,205561,91
14335,25,5,0,0.1,0.5,0,0,0,0,1,5400,849.703295,11.82,1182,1133,553,580,98,100,168175.2,81760,86415.2,437.8562709,455.2986014,210219,93
14329,25,5,0,0.6,0.1,0,0,0,0,1,5400,937.4513519,12.89,1289,1250,1138,112,100,100,167816,149541.6,18274.4,890.2105615,88.45066548,209770,88
14336,25,5,0,0.2,0.5,0,0,0,0,1,5400,891.703041,12.36,1236,1189,601,588,100,100,160580,81582.4,78997.6,474.9563223,462.4258693,200725,90
14337,25,5,0,0.3,0.5,0,0,0,0,1,5400,865.4540025,11.91,1191,1154,546,608,99,100,161646.4,78420.8,83225.6,430.3760393,473.4808307,202058,90
14338,25,5,0,0.4,0.5,0,0,0,0,1,5400,809.9560778,11.24,1124,1080,549,531,98,100,160756.8,77884.8,82872,432.7949557,425.4871788,200946,86
14339,25,5,0,0.5,0.5,0,0,0,0,1,5400,895.4526243,12.37,1237,1194,599,595,100,100,162340.8,79266.4,83074.4,473.5570356,467.3996184,202926,89
14340,25,5,0,0.6,0.5,0,0,0,0,1,5400,864.7037649,12.09,1209,1153,580,573,99,100,162790.4,80816.8,81973.6,462.556554,454.6687085,203488,85
14341,25,5,0,0.7,0.5,0,0,0,0,1,5400,778.4568968,10.87,1087,1038,534,504,97,100,158165.6,80810.4,77355.2,427.1253099,397.9888694,197707,84
14343,25,5,0,0.9,0.5,0,0,0,0,1,5400,782.2127805,10.82,1082,1043,586,457,91,100,168098.4,81933.6,86164.8,462.1687217,361.2549243,210123,88
14345,25,5,0,0,0.9,0,0,0,0,1,5400,830.9562351,11.47,1147,1108,113,995,97,100,160430.4,16074.4,144356,89.99508963,781.093395,200538,84
14344,25,5,0,0.995,0.5,0,0,0,0,1,5400,608.218622,8.66,866,811,493,318,82,100,169580.8,72784.8,96796,399.4027718,259.1079169,211976,88
14346,25,5,0,0.1,0.9,0,0,0,0,1,5400,841.45542,11.61,1161,1122,97,1025,98,100,158936.8,15938.4,142998.4,76.47638025,806.0625644,198671,89
14347,25,5,0,0.2,0.9,0,0,0,0,1,5400,940.4517627,12.84,1284,1254,125,1129,100,100,163975.2,17178.4,146796.8,96.05100219,877.8114025,204969,89
14348,25,5,0,0.3,0.9,0,0,0,0,1,5400,872.9558702,12.01,1201,1164,124,1040,97,100,165166.4,16074.4,149092,97.89508865,815.373202,206458,88
